_id,CALENDAR_YEAR,LOCATION_ID,LOCATION,AGE_GROUP_PUBLIC,EXPERIENCING_HOMELESSNESS_CNT
2866,2024,CA-531,Nevada County CoC,18-24,54
2867,2024,CA-531,Nevada County CoC,25-34,147
2868,2024,CA-531,Nevada County CoC,35-44,180
2869,2024,CA-531,Nevada County CoC,45-54,142
2870,2024,CA-531,Nevada County CoC,55-64,148
2871,2024,CA-531,Nevada County CoC,65+,88
2872,2024,CA-531,Nevada County CoC,Under 18,144
2873,2024,CA-531,Nevada County CoC,Unknown,*
2874,2024,CA-600,Los Angeles County CoC,18-24,5744
2875,2024,CA-600,Los Angeles County CoC,25-34,15241
2876,2024,CA-600,Los Angeles County CoC,35-44,15177
2877,2024,CA-600,Los Angeles County CoC,45-54,11463
2878,2024,CA-600,Los Angeles County CoC,55-64,10388
2879,2024,CA-600,Los Angeles County CoC,65+,5221
2880,2024,CA-600,Los Angeles County CoC,Under 18,12520
2881,2024,CA-600,Los Angeles County CoC,Unknown,1601
2882,2024,CA-601,San Diego County CoC,18-24,1426
2883,2024,CA-601,San Diego County CoC,25-34,2902
2884,2024,CA-601,San Diego County CoC,35-44,3444
2885,2024,CA-601,San Diego County CoC,45-54,2918
2886,2024,CA-601,San Diego County CoC,55-64,2955
2887,2024,CA-601,San Diego County CoC,65+,1511
2888,2024,CA-601,San Diego County CoC,Under 18,3954
2889,2024,CA-601,San Diego County CoC,Unknown,113
2890,2024,CA-602,Orange County CoC,18-24,898
2891,2024,CA-602,Orange County CoC,25-34,2271
2892,2024,CA-602,Orange County CoC,35-44,2565
2893,2024,CA-602,Orange County CoC,45-54,2167
2894,2024,CA-602,Orange County CoC,55-64,2190
2895,2024,CA-602,Orange County CoC,65+,1026
2896,2024,CA-602,Orange County CoC,Under 18,2613
2897,2024,CA-602,Orange County CoC,Unknown,1880
2898,2024,CA-603,Santa Barbara County CoC,18-24,234
2899,2024,CA-603,Santa Barbara County CoC,25-34,388
2900,2024,CA-603,Santa Barbara County CoC,35-44,468
2901,2024,CA-603,Santa Barbara County CoC,45-54,418
2902,2024,CA-603,Santa Barbara County CoC,55-64,447
2903,2024,CA-603,Santa Barbara County CoC,65+,261
2904,2024,CA-603,Santa Barbara County CoC,Invalid,*
2905,2024,CA-603,Santa Barbara County CoC,Under 18,540
2906,2024,CA-603,Santa Barbara County CoC,Unknown,36
2907,2024,CA-604,Kern County CoC,18-24,535
2908,2024,CA-604,Kern County CoC,25-34,969
2909,2024,CA-604,Kern County CoC,35-44,1138
2910,2024,CA-604,Kern County CoC,45-54,861
2911,2024,CA-604,Kern County CoC,55-64,740
2912,2024,CA-604,Kern County CoC,65+,281
2913,2024,CA-604,Kern County CoC,Under 18,1458
2914,2024,CA-606,Long Beach CoC (Los Angeles County),18-24,258
2915,2024,CA-606,Long Beach CoC (Los Angeles County),25-34,775
2916,2024,CA-606,Long Beach CoC (Los Angeles County),35-44,971
2917,2024,CA-606,Long Beach CoC (Los Angeles County),45-54,808
2918,2024,CA-606,Long Beach CoC (Los Angeles County),55-64,908
2919,2024,CA-606,Long Beach CoC (Los Angeles County),65+,502
2920,2024,CA-606,Long Beach CoC (Los Angeles County),Under 18,356
2921,2024,CA-606,Long Beach CoC (Los Angeles County),Unknown,36
2922,2024,CA-607,Pasadena CoC (Los Angeles County),18-24,88
2923,2024,CA-607,Pasadena CoC (Los Angeles County),25-34,207
2924,2024,CA-607,Pasadena CoC (Los Angeles County),35-44,209
2925,2024,CA-607,Pasadena CoC (Los Angeles County),45-54,173
2926,2024,CA-607,Pasadena CoC (Los Angeles County),55-64,208
2927,2024,CA-607,Pasadena CoC (Los Angeles County),65+,112
2928,2024,CA-607,Pasadena CoC (Los Angeles County),Under 18,169
2929,2024,CA-607,Pasadena CoC (Los Angeles County),Unknown,32
2930,2024,CA-608,Riverside County CoC,18-24,569
2931,2024,CA-608,Riverside County CoC,25-34,1570
2932,2024,CA-608,Riverside County CoC,35-44,1500
2933,2024,CA-608,Riverside County CoC,45-54,1086
2934,2024,CA-608,Riverside County CoC,55-64,931
2935,2024,CA-608,Riverside County CoC,65+,490
2936,2024,CA-608,Riverside County CoC,Under 18,2378
2937,2024,CA-608,Riverside County CoC,Unknown,88
2938,2024,CA-609,San Bernardino County CoC,18-24,438
2939,2024,CA-609,San Bernardino County CoC,25-34,914
2940,2024,CA-609,San Bernardino County CoC,35-44,1000
2941,2024,CA-609,San Bernardino County CoC,45-54,741
2942,2024,CA-609,San Bernardino County CoC,55-64,704
2943,2024,CA-609,San Bernardino County CoC,65+,356
2944,2024,CA-609,San Bernardino County CoC,Under 18,1942
2945,2024,CA-609,San Bernardino County CoC,Unknown,42
2946,2024,CA-611,Ventura County CoC,18-24,131
2947,2024,CA-611,Ventura County CoC,25-34,265
2948,2024,CA-611,Ventura County CoC,35-44,428
2949,2024,CA-611,Ventura County CoC,45-54,431
2950,2024,CA-611,Ventura County CoC,55-64,527
2951,2024,CA-611,Ventura County CoC,65+,305
2952,2024,CA-611,Ventura County CoC,Invalid,*
2953,2024,CA-611,Ventura County CoC,Under 18,214
2954,2024,CA-611,Ventura County CoC,Unknown,30
2955,2024,CA-612,Glendale CoC (Los Angeles County),18-24,28
2956,2024,CA-612,Glendale CoC (Los Angeles County),25-34,80
2957,2024,CA-612,Glendale CoC (Los Angeles County),35-44,78
2958,2024,CA-612,Glendale CoC (Los Angeles County),45-54,71
2959,2024,CA-612,Glendale CoC (Los Angeles County),55-64,94
2960,2024,CA-612,Glendale CoC (Los Angeles County),65+,64
2961,2024,CA-612,Glendale CoC (Los Angeles County),Under 18,123
2962,2024,CA-613,Imperial County CoC,18-24,104
2963,2024,CA-613,Imperial County CoC,25-34,137
2964,2024,CA-613,Imperial County CoC,35-44,102
2965,2024,CA-613,Imperial County CoC,45-54,51
2966,2024,CA-613,Imperial County CoC,55-64,44
2967,2024,CA-613,Imperial County CoC,65+,34
2968,2024,CA-613,Imperial County CoC,Under 18,697
2969,2024,CA-614,San Luis Obispo County CoC,18-24,163
2970,2024,CA-614,San Luis Obispo County CoC,25-34,378
2971,2024,CA-614,San Luis Obispo County CoC,35-44,467
2972,2024,CA-614,San Luis Obispo County CoC,45-54,389
2973,2024,CA-614,San Luis Obispo County CoC,55-64,329
2974,2024,CA-614,San Luis Obispo County CoC,65+,177
2975,2024,CA-614,San Luis Obispo County CoC,Under 18,626
2976,2024,CA-614,San Luis Obispo County CoC,Unknown,*
